sobject_id,FFF
150706003401365,MAB
150706001601169,MAB
150706002101308,MAB
150706004401119,MAB
150706001601276,MAB
150706001601007,MAB
150706003901387,MAB
150706001601025,MAB
150706003101263,MAB
150706005901101,MAB
150706003901254,MAB
150706005901022,MAB
150706001601305,MAB
150706004901229,MAB
150706005901163,MAB
150706005901154,MAB
150706005901147,MAB
150706005901087,MAB
150706005401194,MAB
150706001601352,MAB
150706003901265,MAB
150706005401335,MAB
150706005901117,MAB
150706001601301,MAB
150706005901237,MAB
150706001601123,MAB
150706001601225,MAB
150706005901241,MAB
160921001601345,MAB
160921001601349,MAB
160921001601388,MAB
160921001601396,MAB
160921001601354,MAB
160331003201364,MAB
160331001701084,MAB
160331003201263,MAB
160331002201002,MAB
160331004301040,MAB
160331005301044,MAB
160331004801174,MAB
160331004301370,MAB
160331003201381,MAB
160331003201191,MAB
160331003701121,MAB
160331003701289,MAB
160331004801066,MAB
160331003701134,MAB
160331003701356,MAB
160331003701307,MAB
160331001701129,MAB
160331004301326,MAB
160331003701260,MAB
160331004301213,MAB
160331004301029,MAB
160331003701218,MAB
160331004301203,MAB
160331003701046,MAB
160331004301042,MAB
160331004801264,MAB
160331005301384,MAB
160331004301008,MAB
160331005801339,MAB
160331004801145,MAB
160331003701351,MAB
160331005301395,MAB
160331005801156,MAB
160331005301133,MAB
160331004301073,MAB
160331005801215,MAB
160331003701025,MAB
160331001701108,MAB
160331004301079,MAB
160331003701104,MAB
160331004301085,MAB
160331002701088,MAB
160331004801373,MAB
160331004801265,MAB
160331004301170,MAB
160331004301337,MAB
160331005801198,MAB
160331005301110,MAB
160331005801278,MAB
160331004801342,MAB
160331005801158,MAB
160331005801275,MAB
160331004301382,MAB
160331003701233,MAB
160331003701069,MAB
160331004301355,MAB
160331004301190,MAB
160331003201313,MAB
160331005801017,MAB
160331004801215,MAB
160331005801157,MAB
160331004301351,MAB
160331004301230,MAB
160331003701061,MAB
160331003701017,MAB
160331003701058,MAB
160331003701014,MAB
160331003701320,MAB
160331003201288,MAB
160331003701117,MAB
160331003701240,MAB
160331002701059,MAB
160331005801363,MAB
160331004301389,MAB
160331005301172,MAB
160331005301165,MAB
160331003701156,MAB
160331004301072,MAB
160331003701126,MAB
160331004801147,MAB
160331004301088,MAB
160331003701266,MAB
160331005801399,MAB
160331003201222,MAB
160331004301063,MAB
160331001701031,MAB
160331004301179,MAB
160331003701038,MAB
160331003701144,MAB
160331003701148,MAB
160331001701038,MAB
160331004801075,MAB
160331004801210,MAB
160331005801373,MAB
160331005301174,MAB
160331003701063,MAB
160331004301238,MAB
160331003701162,MAB
160331003701264,MAB
160331002201303,MAB
160331004301186,MAB
160331003701009,MAB
160331005801235,MAB
160331005801094,MAB
160331005801274,MAB
160331003701213,MAB
160331004301207,MAB
160331003701182,MAB
160331003701130,MAB
160331001701068,MAB
160331002201175,MAB
160331004301205,MAB
160331005801143,MAB
160331005801340,MAB
160331005801170,MAB
160331002201155,MAB
160331003701174,MAB
160331003701352,MAB
160331004301217,MAB
160331003701153,MAB
160331003701019,MAB
160331003701343,MAB
160331003701097,MAB
160331001701243,MAB
160331004801256,MAB
160331004301189,MAB
160331004301308,MAB
160331004301395,MAB
160331003701363,MAB
160331004301177,MAB
160331003701086,MAB
160331004801306,MAB
160331003701145,MAB
160331004301394,MAB
160331005801162,MAB
160331004801243,MAB
160331004801064,MAB
160331001701094,MAB
160331001701331,MAB
160331003701375,MAB
160331005301373,MAB
160331005801165,MAB
160331003201087,MAB
160331004301264,MAB
160331001701287,MAB
160331004801105,MAB
160331004301197,MAB
160331004301046,MAB
160331004801321,MAB
160331004801329,MAB
160331004301122,MAB
160331005801260,MAB
160331002701237,MAB
160331002201228,MAB
160331004801172,MAB
160331005801231,MAB
160331003701274,MAB
160331003701018,MAB
160331005801068,MAB
160331002201066,MAB
160331004301182,MAB
160331004301055,MAB
160331003701048,MAB
160331005301191,MAB
160331004801227,MAB
160331003701193,MAB
160331004301067,MAB
160331005801289,MAB
160331002201088,MAB
160331005801277,MAB
160331004301108,MAB
160331003701395,MAB
160331005801368,MAB
160331004301149,MAB
160331005801131,MAB
160331003701342,MAB
160331005801179,MAB
160331004801088,MAB
160331005801145,MAB
160331003701107,MAB
160331004801353,MAB
160331003701255,MAB
160331004301147,MAB
140114003701368,MAB
140114003701046,MAB
140114003701192,MAB
140114003701048,MAB
140114003701058,MAB
140114003701205,MAB
140114004201334,MAB
140114004201232,MAB
140114003701166,MAB
140114003701160,MAB
140114004201063,MAB
140114003701309,MAB
140114004201385,MAB
140114003701256,MAB
140114003701154,MAB
140114003701072,MAB
140114003701206,MAB
140114003701247,MAB
140114003701222,MAB
140114003701116,MAB
140114004201299,MAB
140114003701178,MAB
140114004201281,MAB
140114004201313,MAB
140114003701081,MAB
140114004201368,MAB
140114003701356,MAB
140114003701157,MAB
140114004201295,MAB
140114003701126,MAB
140114003701140,MAB
140114003701197,MAB
140114004201307,MAB
140114004201079,MAB
140114004201256,MAB
140114004201234,MAB
140114003701243,MAB
140114003701213,MAB
140114004201135,MAB
140114003701092,MAB
140114003701185,MAB
140114003701024,MAB
140114003701375,MAB
140114003701162,MAB
140114003701342,MAB
140114003701043,MAB
140114003701335,MAB
140114003701073,MAB
140114003701001,MAB
140114004201014,MAB
140114003701204,MAB
140114004201323,MAB
140114003701363,MAB
140114003701145,MAB
140114003701088,MAB
140114003701070,MAB
170928000101066,MAB
170928000101338,MAB
170928000101152,MAB
170928000101289,MAB
170928000101238,MAB
170928000101006,MAB
170928000101316,MAB
170928000101024,MAB
160611003601352,MAB
160611003101267,MAB
160611004001351,MAB
160611003101143,MAB
160611003601373,MAB
160611003101284,MAB
160611003101236,MAB
160611003101112,MAB
160611003101061,MAB
160611003101283,MAB
160611003101056,MAB
160611003101352,MAB
160611003101333,MAB
160611003101048,MAB
160611003101370,MAB
160611003101080,MAB
160611003101099,MAB
160611003101360,MAB
160611003101134,MAB
160611003101256,MAB
160611003101355,MAB
160611003101046,MAB
160611003101314,MAB
160611003101297,MAB
140415002101053,MAB
140415002101218,MAB
140415002401239,MAB
140415002401131,MAB
140415002101373,MAB
140415002401053,MAB
140415002401023,MAB
140415002401259,MAB
140415002401109,MAB
140415002401346,MAB
140415002101189,MAB
140415002401380,MAB
140415002101317,MAB
140415002401069,MAB
140415002401323,MAB
140415002401124,MAB
140415002101157,MAB
140415002101141,MAB
140415002401320,MAB
140415002401140,MAB
140415002101026,MAB
140415002401172,MAB
140415002401397,MAB
140415002101370,MAB
170906003101232,MAB
170906003101298,MAB
170906003101030,MAB
170906003101103,MAB
170906002601248,MAB
170906002101088,MAB
170906002101254,MAB
170906005601370,MAB
170906005101152,MAB
170906002601143,MAB
170906004601190,MAB
170906005101131,MAB
170906003601113,MAB
170906005101262,MAB
170906003601361,MAB
170906002601379,MAB
170906003101297,MAB
170906005601022,MAB
170906002601259,MAB
170906004601232,MAB
170906003601301,MAB
170906002601387,MAB
170906004601387,MAB
170906005601344,MAB
170906001601041,MAB
170906002101264,MAB
170906005601169,MAB
170906004101151,MAB
170906004101355,MAB
170906004101038,MAB
170906004101390,MAB
170906001601137,MAB
170906002601023,MAB
170906005601131,MAB
170906004601322,MAB
170906003101216,MAB
170906002601028,MAB
170906004601364,MAB
170906003601033,MAB
170906003101376,MAB
170906002601347,MAB
170906004601226,MAB
170906002101031,MAB
170906005101006,MAB
170906005101205,MAB
170906002601160,MAB
170906004601006,MAB
170906004601116,MAB
170906003601143,MAB
170906004601080,MAB
170906004601140,MAB
170906002601190,MAB
170906001601314,MAB
170906005601040,MAB
170906001601111,MAB
170906001601048,MAB
170906002601335,MAB
170906003101020,MAB
170906004601162,MAB
170906002601369,MAB
170906004101205,MAB
170906005101355,MAB
170906005101038,MAB
170906004101227,MAB
170906004101330,MAB
170906005601357,MAB
170906001601309,MAB
170906004601288,MAB
170906005101206,MAB
170906001601016,MAB
170906001601267,MAB
170906004601088,MAB
170906002101086,MAB
170906004101159,MAB
170906002601218,MAB
170906004601202,MAB
170906005601059,MAB
170906004601365,MAB
170906004101204,MAB
170906005601094,MAB
170906004601227,MAB
170906005601006,MAB
170906004101089,MAB
170906002601373,MAB
170906001601139,MAB
170906001601317,MAB
170906005601018,MAB
170906005101182,MAB
170906004601001,MAB
170906004601247,MAB
170906004101217,MAB
170906004601392,MAB
170906005601180,MAB
170906005101391,MAB
170906002601353,MAB
170906003601038,MAB
170906002601306,MAB
170906001601364,MAB
170906002101293,MAB
170906003601205,MAB
170906003601046,MAB
170906004601058,MAB
170906002101112,MAB
170906005101317,MAB
170906001601087,MAB
170906003601199,MAB
170906005101264,MAB
170906004601386,MAB
170906001601090,MAB
170906005101213,MAB
170906004601308,MAB
170906003601392,MAB
170906002601315,MAB
170906004101394,MAB
170906003601184,MAB
170906001601388,MAB
170906004601174,MAB
170906005601143,MAB
170906001601368,MAB
170906004101298,MAB
170906002101222,MAB
170906003601152,MAB
170906004101178,MAB
170906003601179,MAB
170906001601017,MAB
170906004601218,MAB
170906002101195,MAB
170906005601342,MAB
170906004601356,MAB
170906002101358,MAB
170906005101101,MAB
170906003101194,MAB
170906002601221,MAB
170906002101109,MAB
170906004101077,MAB
170906002101190,MAB
170906003101192,MAB
170906004601142,MAB
170906004601315,MAB
170906001601002,MAB
170906004101068,MAB
170906003601111,MAB
170906002101383,MAB
170906005101133,MAB
170906002601279,MAB
170906005601279,MAB
170906004601065,MAB
170906003601030,MAB
170906004601228,MAB
170906002101198,MAB
170906004601155,MAB
170906004101145,MAB
170906005101323,MAB
170906005601274,MAB
170906001601288,MAB
170906004601096,MAB
170906002101316,MAB
170906003101119,MAB
170906005101063,MAB
170906005101382,MAB
170906002601097,MAB
170906005601099,MAB
170906004601289,MAB
170906004601238,MAB
170906005101031,MAB
170906005101069,MAB
170906004101335,MAB
170906004101263,MAB
170906003101190,MAB
170906003101212,MAB
170906005101367,MAB
170906004101240,MAB
170906001601028,MAB
150102003701155,MAB
150102003201194,MAB
150102002701319,MAB
150102002701248,MAB
150102002701111,MAB
150102003701280,MAB
150102002201084,MAB
150102002701099,MAB
150102002701354,MAB
150102002701298,MAB
150102002701285,MAB
150102003201309,MAB
150102003701396,MAB
150102003201384,MAB
150102002701176,MAB
150102003201007,MAB
150102003201146,MAB
150102002201166,MAB
150102002201189,MAB
150102003701218,MAB
150102003701197,MAB
150102002701340,MAB
150102003201343,MAB
150102003701323,MAB
150102003201017,MAB
150102003701160,MAB
150102003201036,MAB
150102003201117,MAB
150102002201363,MAB
150102003201102,MAB
150102003201004,MAB
150102002701103,MAB
150102003701278,MAB
150102003201351,MAB
150102002701080,MAB
150102003201345,MAB
150102003201137,MAB
150102002701069,MAB
150102003201252,MAB
150102003201362,MAB
150102003201238,MAB
150102002701192,MAB
150102002201362,MAB
150102003201020,MAB
150102003701258,MAB
150102003701302,MAB
150102003201074,MAB
150102002701196,MAB
150102003701352,MAB
150102002701353,MAB
150102002701307,MAB
150102002701084,MAB
150102002701054,MAB
150102003201209,MAB
150102002201139,MAB
150102003201257,MAB
150102002701352,MAB
150102002701221,MAB
150102002701160,MAB
150102003201220,MAB
150102003701033,MAB
150102003701368,MAB
150102003701034,MAB
150102003201022,MAB
150102002701380,MAB
150102003701367,MAB
150102003701271,MAB
150102002201013,MAB
150102003201125,MAB
141031003601154,MAB
141031003601249,MAB
141031003601099,MAB
141031003601087,MAB
141031003601166,MAB
141031003601322,MAB
141031003601112,MAB
141031003601173,MAB
141031003601060,MAB
141031003601033,MAB
141031003601172,MAB
141031003601384,MAB
141031003601293,MAB
141031003601142,MAB
141031003601168,MAB
161115002101246,MAB
161115001601065,MAB
161115002701071,MAB
161115002701255,MAB
161115001601103,MAB
161115002701039,MAB
161115003201104,MAB
161115002101059,MAB
161115001601101,MAB
161115001601348,MAB
161115001601043,MAB
161115003201166,MAB
161115002101130,MAB
161115001601095,MAB
161115002101374,MAB
161115003201134,MAB
161115003201388,MAB
161115002701367,MAB
161115002701184,MAB
161115001601127,MAB
161115001601271,MAB
161115002701118,MAB
161115002701204,MAB
161115001601180,MAB
161115003201096,MAB
161115001601212,MAB
161115003201007,MAB
161115002101393,MAB
161115003701012,MAB
161115001601064,MAB
161115002101318,MAB
161115003701069,MAB
161115002701170,MAB
161115002101222,MAB
161115002701082,MAB
161115002701346,MAB
161115002101116,MAB
161115003701137,MAB
161115003701094,MAB
161115003201021,MAB
161115003201372,MAB
161115003701059,MAB
161115003701016,MAB
161115002101193,MAB
161115001601144,MAB
161115001601011,MAB
161115003701279,MAB
161115002701079,MAB
161115003201285,MAB
161115002101032,MAB
161115002101155,MAB
161115002101339,MAB
161115002101025,MAB
161115001601363,MAB
161115001601221,MAB
161115001601059,MAB
161115001601002,MAB
161115001601214,MAB
161115003701101,MAB
161115001601111,MAB
161115001601326,MAB
161115002101142,MAB
161115002101367,MAB
161115003701293,MAB
161115001601199,MAB
161115003701139,MAB
161115002101006,MAB
161115002101003,MAB
161115002701216,MAB
161115003701325,MAB
161115002101103,MAB
161115003201066,MAB
161115002101368,MAB
161115001601126,MAB
161115001601174,MAB
161115003701334,MAB
161115002101028,MAB
161115001601023,MAB
161115002101121,MAB
161115002701295,MAB
161115002701374,MAB
161115003201283,MAB
161115001601130,MAB
161115002701309,MAB
161115002101042,MAB
161115002701169,MAB
161115001601063,MAB
161115001601275,MAB
161115001601354,MAB
161115002101288,MAB
161115001601175,MAB
161115001601119,MAB
161115001601008,MAB
161115003701194,MAB
161115002101334,MAB
161115001601056,MAB
161115002701091,MAB
161115002701208,MAB
161115002701214,MAB
161115001601070,MAB
161115001601061,MAB
161115002101098,MAB
150109001001396,MAB
150109001001321,MAB
150109001001378,MAB
150109001001061,MAB
150109001001287,MAB
150109001001307,MAB
150109001001086,MAB
150109001001197,MAB
150109001001074,MAB
150109001001294,MAB
150109001001335,MAB
150109001001332,MAB
170409002601245,MAB
170409003801182,MAB
170409003801166,MAB
170409002601192,MAB
170409003801323,MAB
170409002601391,MAB
170409002601296,MAB
170409003201273,MAB
170409003201356,MAB
170409002601024,MAB
170409002601199,MAB
170409002601162,MAB
170409003801215,MAB
170409003201070,MAB
170409003801018,MAB
170409003201173,MAB
170409003801392,MAB
170409002601180,MAB
170409003801005,MAB
170409003801123,MAB
170409003801036,MAB
170409003801299,MAB
170409003801111,MAB
170409003801169,MAB
170409002601056,MAB
170409003201263,MAB
170409002601209,MAB
170409002601066,MAB
170409003801311,MAB
170409003201389,MAB
170409002601136,MAB
170409003801337,MAB
170409003801140,MAB
170409002601168,MAB
170409003801025,MAB
170409003201252,MAB
170409003201357,MAB
170409002601135,MAB
170409002601303,MAB
170409003201259,MAB
170409003801026,MAB
170409003201022,MAB
170409003201090,MAB
170409003201229,MAB
170409002601137,MAB
170409003801056,MAB
170409002601018,MAB
161008002001183,MAB
161008002001175,MAB
161008003001161,MAB
161008003001304,MAB
161008003501396,MAB
161008002501097,MAB
161008002001197,MAB
161008003001081,MAB
161008003001228,MAB
161008003001144,MAB
161008002001320,MAB
161008003001032,MAB
161008004001397,MAB
161008004001293,MAB
161008002001118,MAB
161008002001042,MAB
161008002001054,MAB
161008002501122,MAB
161008002001354,MAB
161008002501283,MAB
161008003501268,MAB
161008002501265,MAB
161008003001215,MAB
161008002501165,MAB
161008002501015,MAB
161008002501084,MAB
161008002001306,MAB
161008002501155,MAB
161008002501198,MAB
161008002501092,MAB
161008003001102,MAB
161008002001117,MAB
161008004001039,MAB
161008002001374,MAB
161008002501395,MAB
161008002501187,MAB
161008003001043,MAB
161008003001121,MAB
161008002001182,MAB
161008002501003,MAB
161008003001342,MAB
161008002001379,MAB
161008002501293,MAB
161008002001096,MAB
161008002001142,MAB
161008002501146,MAB
161008003001201,MAB
161008002001154,MAB
161008002001346,MAB
161008002001155,MAB
161008003001320,MAB
161008003501221,MAB
161008002001231,MAB
161008003501230,MAB
161008002001259,MAB
161008002501119,MAB
161008003501120,MAB
161008003501013,MAB
161008002001139,MAB
151111003601079,MAB
151111003601392,MAB
151111002101231,MAB
151111004301199,MAB
151111003601164,MAB
151111003101029,MAB
151111004301231,MAB
151111002101156,MAB
151111003101392,MAB
151111002101077,MAB
151111001601221,MAB
151111002601078,MAB
151111003101190,MAB
151111003101280,MAB
151111004301092,MAB
151111002101235,MAB
151111004301275,MAB
151111001601133,MAB
151111004301198,MAB
151111003101225,MAB
151111002601309,MAB
151111003601285,MAB
151111004301346,MAB
151111003601307,MAB
151111002601180,MAB
151111004301282,MAB
151111004301179,MAB
151111003101072,MAB
151111003601224,MAB
151111004301078,MAB
151111003601380,MAB
151111003601168,MAB
151111003601099,MAB
151111003601029,MAB
151111002601080,MAB
151111002601379,MAB
151111003601374,MAB
151111002601043,MAB
151111004301001,MAB
151111003601271,MAB
151111002601334,MAB
151111003101066,MAB
151111004301186,MAB
151111003601119,MAB
151111003101060,MAB
151111001601137,MAB
151111001601215,MAB
151111003601383,MAB
151111003601026,MAB
151111003101312,MAB
151111003601230,MAB
150605002701372,MAB
150605002201253,MAB
150605002701272,MAB
150605002201059,MAB
150605002201267,MAB
150605002701042,MAB
150605002701125,MAB
150605002701173,MAB
150605002701081,MAB
150605002701102,MAB
150605002201060,MAB
150605002701282,MAB
150605002701168,MAB
150605002701079,MAB
150605002201251,MAB
150605002701151,MAB
150605002701348,MAB
150605002701307,MAB
150605002201030,MAB
150605002701184,MAB
150605002701089,MAB
150605002201035,MAB
150605002201073,MAB
150605002701167,MAB
150605002201332,MAB
150605002701185,MAB
150605002201369,MAB
140610004401382,MAB
140610004401265,MAB
140610005001228,MAB
140610005701015,MAB
140610005701368,MAB
140610003901143,MAB
140610005001232,MAB
140610004401126,MAB
140610005701157,MAB
140610003901135,MAB
140610003901118,MAB
140610003901395,MAB
140610004401015,MAB
140610004401073,MAB
140610004401391,MAB
140610005701141,MAB
140610005001122,MAB
140610005001163,MAB
140610005701131,MAB
140610003901051,MAB
140610004401174,MAB
140610003901021,MAB
140610003901233,MAB
140610004401113,MAB
140610005701137,MAB
140610004401040,MAB
140610005001151,MAB
140610004401286,MAB
140610004401103,MAB
140610005001225,MAB
140610004401023,MAB
140610003901095,MAB
140610003901123,MAB
140610003901235,MAB
140610004401275,MAB
140610004401033,MAB
140610005701129,MAB
140610005701111,MAB
140610003901152,MAB
140610004401134,MAB
140610005001352,MAB
140610005001162,MAB
140610003901109,MAB
140610003901210,MAB
140610004401251,MAB
140610004401140,MAB
140610005701211,MAB
140610003901294,MAB
140610005701329,MAB
140610005001259,MAB
140610003901295,MAB
140610005701182,MAB
140610003901242,MAB
140610004401130,MAB
140610005701324,MAB
140610004401201,MAB
140610003901321,MAB
140610005001343,MAB
140610004401194,MAB
140610005701391,MAB
140610003901052,MAB
160328004201185,MAB
160328003601155,MAB
160328004701387,MAB
160328000701359,MAB
160328001101164,MAB
160328001101079,MAB
160328004201074,MAB
160328004701327,MAB
160328003201379,MAB
160328004701252,MAB
160328004701155,MAB
160328001101261,MAB
160328003201229,MAB
160328003601275,MAB
160328000101329,MAB
160328001101275,MAB
160328003201260,MAB
160328003601011,MAB
160328004201351,MAB
160328000701205,MAB
160328004701069,MAB
160328004701111,MAB
160328000701372,MAB
160328004201099,MAB
160328003601388,MAB
160328004701114,MAB
160328000701035,MAB
160328004701283,MAB
160328004701165,MAB
160328003201307,MAB
160328004201291,MAB
160328003601127,MAB
160328001101133,MAB
160328003201340,MAB
160328001101170,MAB
160328000701302,MAB
160328004701344,MAB
160328004701349,MAB
160328003601227,MAB
160328004201134,MAB
160328004201246,MAB
160328004701318,MAB
160328000101174,MAB
160328000701201,MAB
160328003601030,MAB
160328001101335,MAB
160328000101355,MAB
160328000101361,MAB
160328003201380,MAB
160328000101373,MAB
160328000101376,MAB
160328004201062,MAB
160328003601240,MAB
160328003201352,MAB
160328003201026,MAB
160328001101005,MAB
160328003201191,MAB
160328000701002,MAB
160328000701173,MAB
160328001101207,MAB
160328004701048,MAB
160328000101306,MAB
160328003601047,MAB
160328003201036,MAB
160328003201386,MAB
160328000701285,MAB
160328000101140,MAB
160328003201137,MAB
160328000701092,MAB
160328003201127,MAB
160328004701303,MAB
160328000701390,MAB
160328003201393,MAB
160328003201144,MAB
160328004701228,MAB
160328004701284,MAB
160328003201315,MAB
160328000101393,MAB
160328004201112,MAB
160328004701372,MAB
160328003201034,MAB
160328004201162,MAB
160328004701244,MAB
160328001101167,MAB
160328000701341,MAB
160328001101293,MAB
160328003201329,MAB
160328000101213,MAB
160328003601346,MAB
160328003201067,MAB
160328004201142,MAB
160328003201107,MAB
160328004201169,MAB
160328004701216,MAB
160328004701172,MAB
160328003601142,MAB
160328004701065,MAB
160328003601180,MAB
160328001101290,MAB
160328003601223,MAB
160328004701334,MAB
160328004701330,MAB
160328004701396,MAB
160328000101008,MAB
160328004701271,MAB
160328004701037,MAB
160328003601185,MAB
160328001101328,MAB
160328001101184,MAB
160328000101009,MAB
160328003601040,MAB
160328000701085,MAB
160328004701042,MAB
160328003201062,MAB
160328004201132,MAB
160328001101291,MAB
160328004201038,MAB
160328003201397,MAB
160328000101185,MAB
160328004701045,MAB
160328003201215,MAB
160328003201255,MAB
170412004401305,MAB
170412002401295,MAB
170412003901387,MAB
170412003401156,MAB
170412004401085,MAB
170412002901035,MAB
170412005401316,MAB
170412004401222,MAB
170412002401129,MAB
170412002901171,MAB
170412004401063,MAB
170412002901333,MAB
170412003401255,MAB
170412004401334,MAB
170412002901044,MAB
170412004401054,MAB
170412004401373,MAB
170412002401330,MAB
170412002901016,MAB
170412002401185,MAB
170412005401248,MAB
170412004401156,MAB
170412002901167,MAB
170412004901351,MAB
170412002901340,MAB
170412003901159,MAB
170412005401385,MAB
170412002401023,MAB
170412005401149,MAB
170412003401274,MAB
170412003901081,MAB
170412003901068,MAB
170412004901267,MAB
170412003401172,MAB
170412002401073,MAB
170412002901038,MAB
170412003901351,MAB
170412004401317,MAB
170412002901377,MAB
170412004401378,MAB
170412002901327,MAB
170412003401131,MAB
170412002901271,MAB
170412004401136,MAB
170412003401245,MAB
170412004401193,MAB
170412002401226,MAB
170412002901042,MAB
170412003401261,MAB
170412004901081,MAB
170412004901159,MAB
170412005401347,MAB
170412004401189,MAB
170412003401358,MAB
170412004901073,MAB
170412003901267,MAB
170412002401390,MAB
170412005401007,MAB
170412005401388,MAB
170412004901148,MAB
170412002401277,MAB
170412002401046,MAB
170412003901125,MAB
170412003401228,MAB
170412004401128,MAB
170412002901092,MAB
170412003401195,MAB
170412003401007,MAB
170412004401239,MAB
170412004401335,MAB
170412003901073,MAB
170412005401358,MAB
170412004901305,MAB
170412004901125,MAB
170412003401296,MAB
170412004401392,MAB
170412004901068,MAB
170412005401033,MAB
170412002401052,MAB
170412002401271,MAB
170412003901305,MAB
170412005401032,MAB
170412004401095,MAB
170412003901148,MAB
170412004401244,MAB
170412005401386,MAB
160113002101045,MAB
160113002101105,MAB
160113002101389,MAB
160113002101139,MAB
160113002901240,MAB
160113002101024,MAB
160113001601209,MAB
160113002101331,MAB
160113002101245,MAB
160113002101053,MAB
160113002101028,MAB
160113001601140,MAB
160113001601105,MAB
160113001601151,MAB
160113001601042,MAB
160113002101060,MAB
160113002101182,MAB
160113001601370,MAB
160113001601091,MAB
160113002101198,MAB
160113002901063,MAB
160113002101369,MAB
160113001601272,MAB
160113002101074,MAB
160113002101159,MAB
160113002101395,MAB
160113002901381,MAB
160113002101109,MAB
160113002101225,MAB
160113001601198,MAB
160113002101390,MAB
160113002101177,MAB
160113002101329,MAB
160113002101256,MAB
160113002101095,MAB
160113002101035,MAB
160113002101020,MAB
160113002101143,MAB
160113002101204,MAB
160113002101385,MAB
160113002101207,MAB
160113002101018,MAB
160113002101187,MAB
160113001601249,MAB
160113002101203,MAB
160113002101049,MAB
160113001601079,MAB
160113002101079,MAB
160113002901373,MAB
160113002101102,MAB
160113002101259,MAB
160113002101047,MAB
160113002101184,MAB
160113001601369,MAB
160113002901283,MAB
160113002101360,MAB
160113002101342,MAB
160113002101030,MAB
160113001601086,MAB
160113002101387,MAB
160113002101355,MAB
160113002101273,MAB
160113001601311,MAB
160113002101087,MAB
160113002101129,MAB
160113002101167,MAB
160113002101376,MAB
160113002101059,MAB
160113001601125,MAB
160113002101073,MAB
160113001601222,MAB
160113001601301,MAB
160113002901072,MAB
160113001601061,MAB
160113002101287,MAB
160113002101193,MAB
160113001601161,MAB
160113002101164,MAB
160113002101222,MAB
160113002101155,MAB
160113002901196,MAB
160113002101058,MAB
160113002101168,MAB
160113002101269,MAB
160113001601195,MAB
160113001601344,MAB
160113001601329,MAB
160113002101289,MAB
160113001601184,MAB
160113001601109,MAB
160113001601016,MAB
160113001601363,MAB
170107003101283,MAB
170107001801180,MAB
170107002101006,MAB
170107004201388,MAB
170107003601001,MAB
170107004801301,MAB
170107004201368,MAB
170107003601138,MAB
170107003601342,MAB
170107002101044,MAB
170107004801081,MAB
170107003101043,MAB
170107003601283,MAB
170107004201242,MAB
170107004201081,MAB
170107002101146,MAB
170107003101267,MAB
170107004201313,MAB
170107004201299,MAB
170107002601241,MAB
170107001801376,MAB
170107004801293,MAB
170107003601219,MAB
170107004801325,MAB
170107003101075,MAB
170107004801151,MAB
170107004201380,MAB
170107001801116,MAB
170107004801211,MAB
170107004801294,MAB
170107002101374,MAB
170107002601021,MAB
170107004801101,MAB
170107001801103,MAB
170107001801134,MAB
170107001801293,MAB
170107002601305,MAB
170107003101078,MAB
170107003101258,MAB
170107004201362,MAB
170107001801220,MAB
170107002601123,MAB
170107002601331,MAB
170107002101256,MAB
170107004201125,MAB
170107002601343,MAB
170107004801315,MAB
170107003601019,MAB
170107002601396,MAB
170107003101013,MAB
170107003601060,MAB
170107002601254,MAB
170107003101145,MAB
170107004801303,MAB
170107003101247,MAB
170107003601127,MAB
170107003101248,MAB
170107004801311,MAB
170107004801241,MAB
170107004201179,MAB
170107002601321,MAB
170107004201373,MAB
170107002101182,MAB
170107003101206,MAB
170107002601338,MAB
170107003101065,MAB
170107004801127,MAB
170107004201120,MAB
170107004801054,MAB
170107002101381,MAB
170107003101305,MAB
170107002601378,MAB
170107003101045,MAB
170107004801246,MAB
170107001801122,MAB
170107003601008,MAB
170107004801272,MAB
170107004801185,MAB
170107002101249,MAB
170107004201169,MAB
170107001801147,MAB
170107002101358,MAB
170107004201176,MAB
170107004801366,MAB
170107004201195,MAB
140711003401180,MAB
140711003901305,MAB
140711003901343,MAB
140711001301253,MAB
140711001901270,MAB
140711001301081,MAB
140711000601202,MAB
140711003401204,MAB
140711002901265,MAB
140711002901030,MAB
140711001301321,MAB
140711003401159,MAB
140711003401271,MAB
140711001301032,MAB
140711002401193,MAB
140711002401235,MAB
140711002901245,MAB
140711003401126,MAB
140711003401353,MAB
140711001901309,MAB
140711004401241,MAB
140711001301249,MAB
140711002901154,MAB
140711001301243,MAB
140711004401304,MAB
140711003401040,MAB
140711001901275,MAB
140711003401018,MAB
140711003901027,MAB
140711001901143,MAB
140711000601091,MAB
140711001901302,MAB
140711001901393,MAB
140711003401135,MAB
140711003901397,MAB
140711001901021,MAB
140711003901247,MAB
140711001301016,MAB
140711004401345,MAB
140711000601119,MAB
140711004401079,MAB
140711003401065,MAB
140711004401214,MAB
140711003401231,MAB
140711003901244,MAB
140711002401093,MAB
140711002901322,MAB
140711002901396,MAB
140711003401389,MAB
140711003901012,MAB
140711003401091,MAB
140711002901141,MAB
140711003401251,MAB
140711003401224,MAB
140711001301296,MAB
140711002901202,MAB
140711003901268,MAB
140711000601282,MAB
140711000601165,MAB
140711004401095,MAB
140711001901162,MAB
140711003901372,MAB
140711003401226,MAB
140711003401068,MAB
140711002401153,MAB
140711003401016,MAB
140711003901197,MAB
140711001901220,MAB
140711001301066,MAB
140711003401166,MAB
